Client_Name,Industry,Country,Service_Used,Project_Duration_Days,Project_Cost_INR,Revenue_Generated_INR,Is_Renewed,Team_Size,Feedback_Score,Project_Month,Profit_INR,ROI,Project_Size,Feedback_Level,Renewed_Flag,Client_Success_Score
Client_149,Automotive,Germany,API Testing,288,1517280,1017202,Yes,16,4,Mar,-500078,-0.32958847411156805,Long-term,Low,1,0.2881646103553728
Client_153,Automotive,Singapore,API Testing,270,1491301,2886668,Yes,6,4,Jul,1395367,0.9356709343050129,Long-term,Low,1,0.7942683737220051
Client_11,Automotive,Australia,Performance Testing,283,1133193,731232,Yes,18,8,May,-401961,-0.3547153927000961,Long-term,Medium,1,0.39811384291996155
Client_159,Telecom,Singapore,Test Automation,114,1387288,2587019,Yes,4,9,Dec,1199731,0.8648031266759317,Mid-term,High,1,0.9159212506703727
Client_21,Retail,UK,API Testing,68,113890,2420602,No,17,4,May,2306712,20.253858986741594,Short-term,Low,0,8.221543594696637
Client_108,Banking,UAE,Security Testing,281,1702736,998550,No,14,8,Sep,-704186,-0.41356146813128986,Long-term,Medium,0,0.07457541274748403
Client_169,Healthcare,India,Mobile Testing,194,1897446,729273,Yes,20,10,Sep,-1168173,-0.6156554652938739,Long-term,High,1,0.3537378138824504
Client_150,Retail,Singapore,Functional Testing,153,1235553,1446033,No,18,10,Nov,210480,0.17035287033417426,Mid-term,High,0,0.3681411481336697
Client_145,Retail,Germany,API Testing,199,188632,2346999,No,17,5,Jul,2158367,11.442210229441452,Long-term,Low,0,4.726884091776581
Client_134,Healthcare,India,Cloud Testing,172,1878407,717290,Yes,18,8,Oct,-1161117,-0.6181391998645661,Mid-term,Medium,1,0.2927443200541735
Client_81,Retail,USA,Security Testing,55,1111439,1953820,Yes,6,5,May,842381,0.7579192380328565,Short-term,Low,1,0.7531676952131425
Client_67,Insurance,USA,Functional Testing,289,878455,758813,Yes,7,9,Dec,-119642,-0.13619593490844722,Long-term,High,1,0.5155216260366211
Client_53,Banking,Singapore,Performance Testing,144,1401634,2902435,Yes,6,8,Jul,1500801,1.0707509949102263,Mid-term,Medium,1,0.9683003979640905
Client_172,Retail,UAE,Performance Testing,311,761477,2519128,Yes,14,6,Dec,1757651,2.3082128547546414,Long-term,Low,1,1.4032851419018566
Client_184,Banking,USA,API Testing,359,1132512,812901,Yes,5,6,Feb,-319611,-0.28221422819360853,Long-term,Low,1,0.36711430872255657
Client_81,Telecom,India,Performance Testing,223,1983496,1481675,Yes,9,7,Feb,-501821,-0.2529982414887653,Long-term,Medium,1,0.4088007034044938
Client_62,Automotive,UAE,Cloud Testing,236,1947564,434432,No,12,7,Nov,-1513132,-0.7769357001875163,Long-term,Medium,0,-0.10077428007500658
Client_68,Telecom,Singapore,Mobile Testing,150,1981144,2487654,No,8,9,Oct,506510,0.25566541351865385,Mid-term,High,0,0.37226616540746155
Client_102,Banking,USA,Cloud Testing,70,1304854,2385402,Yes,8,8,Jun,1080548,0.8280987758017372,Short-term,Medium,1,0.8712395103206949
Client_34,Retail,Singapore,Mobile Testing,265,1921940,646552,Yes,19,7,Mar,-1275388,-0.6635940768182149,Long-term,Medium,1,0.244562369272714
Client_172,Healthcare,Australia,API Testing,257,676156,922319,No,11,5,May,246163,0.3640624352959968,Long-term,Low,0,0.2956249741183987
Client_166,Banking,UAE,Functional Testing,323,1129293,1482100,Yes,9,5,Dec,352807,0.3124140502066337,Long-term,Low,1,0.5749656200826534
Client_77,Retail,UAE,DevOps QA,259,483510,760366,Yes,3,5,Apr,276856,0.5725962234493599,Long-term,Low,1,0.6790384893797439
Client_118,E-commerce,UAE,Performance Testing,75,1702774,273662,Yes,19,10,Dec,-1429112,-0.8392846026542571,Short-term,High,1,0.2642861589382971
Client_81,Insurance,UK,Functional Testing,285,1171924,1486672,Yes,8,4,Jul,314748,0.2685737300371014,Long-term,Low,1,0.5274294920148406
Client_193,Insurance,Germany,DevOps QA,258,687761,1886610,Yes,16,4,Dec,1198849,1.7431186124249558,Long-term,Low,1,1.1172474449699823
Client_19,EdTech,UK,Test Automation,191,934413,1874914,No,5,5,May,940501,1.0065153203133945,Long-term,Low,0,0.5526061281253578
Client_3,EdTech,India,DevOps QA,90,565762,1422334,Yes,10,6,Jan,856572,1.5140147270406992,Short-term,Low,1,1.0856058908162798
Client_118,Telecom,UAE,Functional Testing,284,1673219,2008095,Yes,18,8,Mar,334876,0.20013877442223643,Long-term,Medium,1,0.6200555097688946
Client_160,Insurance,Germany,Functional Testing,364,1309354,2821131,Yes,6,7,Aug,1511777,1.154597610730177,Long-term,Medium,1,0.9718390442920708
Client_145,EdTech,UAE,Cloud Testing,39,368951,1298384,Yes,13,8,Jan,929433,2.5191231355925314,Short-term,Medium,1,1.5476492542370126
Client_26,Automotive,Germany,DevOps QA,82,213556,787354,Yes,3,9,Feb,573798,2.686873700575025,Short-term,High,1,1.64474948023001
Client_19,Banking,USA,Test Automation,236,1202547,938250,Yes,12,10,Feb,-264297,-0.2197810147960953,Long-term,High,1,0.5120875940815619
Client_138,Healthcare,India,Functional Testing,241,1776190,597831,Yes,6,6,Dec,-1178359,-0.6634194539998536,Long-term,Low,1,0.21463221840005853
Client_55,EdTech,Germany,Security Testing,48,987464,701743,Yes,15,6,Jul,-285721,-0.28934826991161194,Short-term,Low,1,0.3642606920353552
Client_130,Banking,India,Cloud Testing,315,1103109,924882,Yes,14,8,Sep,-178227,-0.16156789582897066,Long-term,Medium,1,0.4753728416684117
Client_68,Banking,Singapore,Performance Testing,311,1234072,259883,Yes,6,8,Jul,-974189,-0.7894101802812153,Long-term,Medium,1,0.22423592788751384
Client_34,EdTech,UAE,Functional Testing,30,168288,2716836,Yes,13,10,Nov,2548548,15.143967484312608,Short-term,High,1,6.657586993725043
Client_90,E-commerce,USA,Security Testing,76,1153766,2737661,Yes,7,5,May,1583895,1.3728043641431624,Short-term,Low,1,0.999121745657265
Client_18,E-commerce,Singapore,Performance Testing,339,828317,1269302,No,3,5,Dec,440985,0.5323867553122777,Long-term,Low,0,0.3629547021249111
Client_63,Insurance,Germany,Test Automation,346,925684,2690089,No,5,7,Jul,1764405,1.9060554141586115,Long-term,Medium,0,0.9724221656634446
Client_95,EdTech,UK,Mobile Testing,356,1904389,2528351,Yes,17,6,Mar,623962,0.3276441945421865,Long-term,Low,1,0.6110576778168746
Client_73,EdTech,Germany,Mobile Testing,185,1539356,2718432,Yes,18,8,Mar,1179076,0.7659540743012013,Long-term,Medium,1,0.8463816297204805
Client_41,Insurance,Australia,API Testing,290,1727188,1118512,Yes,17,6,Jun,-608676,-0.35240865499297125,Long-term,Low,1,0.33903653800281147
Client_113,Insurance,UAE,Cloud Testing,317,466582,2651318,Yes,11,6,Mar,2184736,4.682426668838489,Long-term,Low,1,2.3529706675353954
Client_140,Telecom,Germany,Cloud Testing,135,1058809,1123844,Yes,3,6,Dec,65035,0.06142278730158131,Mid-term,Low,1,0.5045691149206325
Client_181,Retail,India,Mobile Testing,365,352430,1118516,Yes,13,4,Mar,766086,2.1737252787787646,Long-term,Low,1,1.2894901115115058
Client_78,Insurance,Germany,API Testing,263,1564324,259406,No,4,8,Apr,-1304918,-0.8341737389441062,Long-term,Medium,0,-0.09366949557764248
Client_157,Retail,UAE,Security Testing,204,1186754,1656851,Yes,17,8,Aug,470097,0.39612000465134306,Long-term,Medium,1,0.6984480018605372
Client_168,Healthcare,UAE,Performance Testing,216,1064837,483344,Yes,13,9,Mar,-581493,-0.5460863963216905,Long-term,High,1,0.3515654414713238
Client_136,Telecom,UK,Test Automation,57,761968,2149014,Yes,7,9,Sep,1387046,1.820346786216744,Short-term,High,1,1.2981387144866976
Client_3,E-commerce,USA,Performance Testing,144,1545379,712400,Yes,9,5,Feb,-832979,-0.5390127599766789,Mid-term,Low,1,0.23439489600932842
Client_171,Healthcare,USA,Test Automation,262,117655,2256902,Yes,4,4,Aug,2139247,18.182372189877185,Long-term,Low,1,7.692948875950874
Client_142,EdTech,USA,DevOps QA,199,124788,2686344,Yes,12,5,Oct,2561556,20.527262236753533,Long-term,Low,1,8.660904894701414
Client_77,E-commerce,Singapore,Functional Testing,316,1513696,2116136,Yes,13,8,Apr,602440,0.3979927277339704,Long-term,Medium,1,0.6991970910935881
Client_170,Insurance,USA,Test Automation,347,541979,2874487,Yes,4,10,Mar,2332508,4.303687043224922,Long-term,High,1,2.321474817289969
Client_27,Insurance,Singapore,Test Automation,337,895718,1718499,Yes,5,10,Apr,822781,0.9185714700385612,Long-term,High,1,0.9674285880154245
Client_35,Automotive,Germany,Cloud Testing,272,1318462,921653,Yes,20,8,Jan,-396809,-0.3009635469205787,Long-term,Medium,1,0.4196145812317685
Client_68,E-commerce,UK,DevOps QA,216,311283,1775126,Yes,15,10,Dec,1463843,4.702611450031001,Long-term,High,1,2.4810445800124
Client_30,EdTech,UAE,Cloud Testing,261,782489,2211272,Yes,5,4,Mar,1428783,1.8259464350297576,Long-term,Low,1,1.150378574011903
Client_28,Automotive,Singapore,Cloud Testing,88,858335,2137458,Yes,15,7,Apr,1279123,1.4902374946844763,Short-term,Medium,1,1.1060949978737904
Client_191,E-commerce,Germany,Cloud Testing,79,1385088,726770,Yes,11,6,May,-658318,-0.47528965668607337,Short-term,Low,1,0.2898841373255706
Client_142,Telecom,UK,Performance Testing,143,1907413,836969,Yes,8,5,Jul,-1070444,-0.5612020050193639,Mid-term,Low,1,0.22551919799225442
Client_40,EdTech,Singapore,API Testing,31,644631,960590,Yes,10,5,Aug,315959,0.49013932001408556,Short-term,Low,1,0.6460557280056343
Client_70,E-commerce,Australia,DevOps QA,204,492487,1099058,Yes,15,9,Nov,606571,1.2316487541803134,Long-term,High,1,1.0626595016721254
Client_73,E-commerce,UK,Performance Testing,211,1250420,285180,Yes,5,5,Oct,-965240,-0.7719326306361063,Long-term,Low,1,0.14122694774555747
Client_155,Insurance,Australia,DevOps QA,354,651234,1863747,Yes,3,10,Feb,1212513,1.861869926938704,Long-term,High,1,1.3447479707754817
Client_54,Telecom,Germany,Performance Testing,179,597316,212974,No,9,4,Nov,-384342,-0.64344835899256,Mid-term,Low,0,-0.13737934359702403
Client_184,E-commerce,Australia,Functional Testing,310,664990,1281869,Yes,8,6,Mar,616879,0.9276515436322351,Long-term,Low,1,0.8510606174528941
Client_88,Telecom,USA,API Testing,297,1088482,1882432,Yes,15,5,Feb,793950,0.7294103163855719,Long-term,Low,1,0.7417641265542287
Client_53,Healthcare,Australia,Mobile Testing,221,1385730,1083460,Yes,15,9,May,-302270,-0.21813051604569433,Long-term,High,1,0.48274779358172226
Client_176,Telecom,USA,Cloud Testing,84,819525,2965800,No,12,7,Feb,2146275,2.6189255971446874,Short-term,Medium,0,1.257570238857875
Client_163,Retail,Germany,Performance Testing,53,867398,1000745,No,7,9,Jul,133347,0.15373219675396993,Short-term,High,0,0.331492878701588
Client_68,EdTech,Australia,DevOps QA,114,485694,1007995,No,6,9,Feb,522301,1.0753705007679732,Mid-term,High,0,0.7001482003071893
Client_130,Insurance,UK,Cloud Testing,282,1145996,427395,Yes,12,7,May,-718601,-0.6270536720896059,Long-term,Medium,1,0.25917853116415757
Client_126,Insurance,Australia,Functional Testing,101,989072,892719,Yes,18,8,Feb,-96353,-0.09741757930666321,Mid-term,Medium,1,0.5010329682773347
Client_65,Insurance,Australia,Test Automation,239,541518,1992495,Yes,16,9,Jun,1450977,2.6794621785425417,Long-term,High,1,1.6417848714170167
Client_14,Insurance,India,Functional Testing,84,978901,2738134,Yes,12,6,Jan,1759233,1.7971510908661856,Short-term,Low,1,1.1988604363464743
Client_24,E-commerce,UK,Performance Testing,160,1569500,2204969,Yes,7,10,Oct,635469,0.4048862695125836,Mid-term,High,1,0.7619545078050334
Client_163,Insurance,Singapore,Cloud Testing,342,1677468,1512711,No,14,8,Apr,-164757,-0.0982176709183126,Long-term,Medium,0,0.20071293163267495
Client_109,Telecom,UK,Performance Testing,130,880789,2069082,Yes,6,8,Aug,1188293,1.349123342821039,Mid-term,Medium,1,1.0796493371284155
Client_71,Retail,Germany,Security Testing,126,865624,1185086,Yes,14,6,Aug,319462,0.36905400035119174,Mid-term,Low,1,0.6276216001404766
Client_12,Banking,UAE,Test Automation,91,1891651,1943298,Yes,19,8,Nov,51647,0.02730260497311608,Mid-term,Medium,1,0.5509210419892464
Client_1,Telecom,India,DevOps QA,231,940103,1848134,Yes,9,6,Feb,908031,0.9658845892418171,Long-term,Low,1,0.8663538356967269
Client_86,Insurance,UK,API Testing,140,686425,325432,Yes,18,7,Jan,-360993,-0.5259030484029573,Mid-term,Medium,1,0.29963878063881705
Client_198,E-commerce,India,Performance Testing,264,1045247,2699843,No,17,6,Jan,1654596,1.5829712976932726,Long-term,Low,0,0.8131885190773092
Client_34,Telecom,India,Test Automation,127,477255,1745404,Yes,15,5,May,1268149,2.6571727902274467,Mid-term,Low,1,1.5128691160909786
Client_164,E-commerce,Australia,API Testing,203,1298333,1462387,Yes,18,4,Jan,164054,0.1263574136989509,Long-term,Low,1,0.47054296547958036
Client_68,Banking,UK,Test Automation,85,375018,1803187,Yes,11,7,Nov,1428169,3.808267869808916,Short-term,Medium,1,2.0333071479235665
Client_42,Healthcare,UK,API Testing,242,1307734,2714837,No,16,10,Oct,1407103,1.075985636222657,Long-term,High,0,0.7303942544890628
Client_190,Healthcare,USA,Security Testing,53,1538671,2548866,No,5,4,Jan,1010195,0.656537362438104,Short-term,Low,0,0.3826149449752416
Client_114,Telecom,UK,Mobile Testing,354,579339,2640602,No,16,7,Feb,2061263,3.5579565677435836,Long-term,Medium,0,1.6331826270974334
Client_142,Insurance,UK,DevOps QA,331,1807481,2398815,No,14,5,Apr,591334,0.32715917898998664,Long-term,Low,0,0.2808636715959947
Client_181,Automotive,USA,API Testing,93,309442,2352976,Yes,8,4,Sep,2043534,6.6039322393211,Mid-term,Low,1,3.0615728957284403
Client_110,Retail,USA,Mobile Testing,260,1611659,2840200,Yes,16,9,Jan,1228541,0.7622834607072588,Long-term,High,1,0.8749133842829036
Client_144,EdTech,UAE,API Testing,264,666124,311530,No,16,5,Jul,-354594,-0.5323243119899598,Long-term,Low,0,-0.06292972479598394
Client_3,Automotive,Australia,DevOps QA,331,1786293,2333760,No,5,9,Oct,547467,0.30648219525016335,Long-term,High,0,0.3925928781000654
Client_29,Insurance,UK,Performance Testing,288,594519,608505,Yes,4,5,Sep,13986,0.02352489996114506,Long-term,Low,1,0.459409959984458
Client_20,Telecom,Singapore,Test Automation,98,1264632,2044187,Yes,19,7,May,779555,0.6164283364646791,Mid-term,Medium,1,0.7565713345858716
Client_177,Telecom,India,Mobile Testing,285,1006428,2066379,Yes,13,8,Aug,1059951,1.0531811515577865,Long-term,Medium,1,0.9612724606231147
Client_39,Insurance,Germany,Cloud Testing,32,1895809,327905,No,17,5,Aug,-1567904,-0.8270369008692331,Short-term,Low,0,-0.18081476034769325
Client_140,Healthcare,USA,DevOps QA,301,898770,1180631,Yes,10,5,Jun,281861,0.31360748578612996,Long-term,Low,1,0.5754429943144519
Client_10,Automotive,Germany,Performance Testing,54,511174,2325596,Yes,7,7,Oct,1814422,3.5495193417505586,Short-term,Medium,1,1.9298077367002235
Client_95,E-commerce,UK,DevOps QA,313,405856,2405986,Yes,18,9,Jul,2000130,4.928176496097138,Long-term,High,1,2.5412705984388553
Client_150,Banking,Singapore,Performance Testing,251,1777800,1809313,Yes,19,10,Jun,31513,0.017725840926988413,Long-term,High,1,0.6070903363707953
Client_142,Healthcare,India,Security Testing,329,1648834,314633,No,19,10,Jun,-1334201,-0.8091784861301987,Long-term,High,0,-0.023671394452079497
Client_38,Banking,UK,Security Testing,277,413625,2489167,Yes,5,6,Nov,2075542,5.017931701420369,Long-term,Low,1,2.4871726805681478
Client_111,Retail,Singapore,Mobile Testing,290,1091925,1774864,Yes,12,10,Jun,682939,0.625444971037388,Long-term,High,1,0.8501779884149552
Client_33,Healthcare,Australia,Test Automation,120,1789609,2314792,Yes,17,9,Jun,525183,0.2934624267088509,Mid-term,High,1,0.6873849706835404
Client_11,Healthcare,India,Security Testing,326,120431,2795131,Yes,16,7,Apr,2674700,22.209397912497614,Long-term,Medium,1,9.393759164999048
Client_79,Telecom,Singapore,API Testing,118,470372,356760,Yes,5,5,Jun,-113612,-0.24153648601532404,Mid-term,Low,1,0.3533854055938703
Client_94,Telecom,USA,Mobile Testing,95,983992,946290,No,18,7,Nov,-37702,-0.038315352157334615,Mid-term,Medium,0,0.19467385913706614
Client_11,Banking,UK,API Testing,83,1147732,1371294,Yes,12,5,Jul,223562,0.19478589078286568,Short-term,Low,1,0.5279143563131463
Client_92,Retail,Singapore,DevOps QA,228,382007,1993622,Yes,7,10,Jul,1611615,4.218810126516006,Long-term,High,1,2.2875240506064025
Client_54,Retail,Singapore,Performance Testing,337,1973323,1819500,Yes,7,4,Oct,-153823,-0.07795125278527641,Long-term,Low,1,0.3888194988858894
Client_175,E-commerce,UK,Performance Testing,340,1881299,1427392,Yes,12,6,Jan,-453907,-0.24127318411374268,Long-term,Low,1,0.3834907263545029
Client_64,Insurance,India,Functional Testing,194,1422573,1349212,Yes,10,4,Jun,-73361,-0.05156923405688144,Long-term,Low,1,0.3993723063772474
Client_171,Retail,UK,Test Automation,288,1184242,2085030,Yes,19,4,Jun,900788,0.7606452059629704,Long-term,Low,1,0.7242580823851881
Client_27,Banking,Singapore,Test Automation,226,1219842,848295,No,16,6,Feb,-371547,-0.3045861677168027,Long-term,Low,0,0.05816553291327892
Client_91,Insurance,Germany,Test Automation,244,1611124,1921934,Yes,12,4,Jan,310810,0.1929150084040707,Long-term,Low,1,0.49716600336162825
Client_200,Automotive,Australia,Functional Testing,341,762128,1384885,Yes,4,8,Aug,622757,0.8171291436609074,Long-term,Medium,1,0.866851657464363
Client_144,E-commerce,UAE,Test Automation,157,1746962,2721671,No,20,4,Dec,974709,0.5579451642336811,Mid-term,Low,0,0.3431780656934724
Client_105,E-commerce,Germany,Security Testing,170,1120516,378785,Yes,5,5,Jul,-741731,-0.6619548493729674,Mid-term,Low,1,0.18521806025081297
Client_159,EdTech,India,Mobile Testing,233,729217,2318327,No,4,6,Dec,1589110,2.1792004300503143,Long-term,Low,0,1.0516801720201256
Client_192,Telecom,Singapore,Cloud Testing,205,626330,746596,Yes,19,7,Mar,120266,0.19201698784985552,Long-term,Medium,1,0.5868067951399423
Client_40,Retail,UAE,API Testing,180,1278889,2094391,No,6,5,Jan,815502,0.6376644102811112,Mid-term,Low,0,0.40506576411244444
Client_61,Telecom,Australia,API Testing,261,1900409,2859946,Yes,19,9,Oct,959537,0.5049107849941775,Long-term,High,1,0.7719643139976711
Client_42,Healthcare,India,Test Automation,98,1290835,2044559,Yes,16,8,Feb,753724,0.5839042170378088,Mid-term,Medium,1,0.7735616868151236
Client_46,Telecom,Germany,Cloud Testing,100,200053,529336,Yes,16,10,Sep,329283,1.6459788156138624,Mid-term,High,1,1.258391526245545
Client_106,Insurance,USA,Functional Testing,241,935509,2249910,Yes,6,6,May,1314401,1.4050116033090008,Long-term,Low,1,1.0420046413236004
Client_7,Banking,UK,Mobile Testing,338,307565,624676,Yes,17,4,Dec,317111,1.0310373417001284,Long-term,Low,1,0.8324149366800513
Client_46,Retail,India,Functional Testing,292,1548174,904015,Yes,11,4,Apr,-644159,-0.4160766167110415,Long-term,Low,1,0.2535693533155834
Client_189,Retail,India,Cloud Testing,183,442552,2605545,No,14,5,Jun,2162993,4.887545418391511,Long-term,Low,0,2.1050181673566044
Client_86,Banking,Singapore,Mobile Testing,310,225905,2441797,Yes,11,5,Aug,2215892,9.808955091742105,Long-term,Low,1,4.373582036696842
Client_106,Insurance,UAE,DevOps QA,190,551867,717517,Yes,5,6,Oct,165650,0.30016290156867503,Long-term,Low,1,0.6000651606274701
Client_172,Healthcare,Germany,Performance Testing,313,1806700,1798641,Yes,19,5,Nov,-8059,-0.004460618807771074,Long-term,Low,1,0.44821575247689155
Client_189,EdTech,India,Mobile Testing,353,633284,1884593,Yes,3,5,Nov,1251309,1.9759049652288705,Long-term,Low,1,1.2403619860915482
Client_64,E-commerce,UK,Performance Testing,141,1099375,1506693,Yes,6,6,Aug,407318,0.3704996020466174,Mid-term,Low,1,0.6281998408186469
Client_69,EdTech,India,Test Automation,132,1859451,2041152,Yes,17,9,Sep,181701,0.09771755211618913,Mid-term,High,1,0.6090870208464756
Client_41,EdTech,India,API Testing,137,1420916,254488,Yes,8,5,Jul,-1166428,-0.8208986315869481,Mid-term,Low,1,0.1216405473652207
Client_180,E-commerce,Singapore,Functional Testing,349,301959,900271,No,8,6,Nov,598312,1.9814345656198358,Long-term,Low,0,0.9725738262479344
Client_28,Healthcare,India,Test Automation,178,1043413,2052874,Yes,15,10,Apr,1009461,0.9674606316003347,Mid-term,High,1,0.986984252640134
Client_98,Automotive,UAE,Cloud Testing,206,1661525,2625962,No,4,8,Jan,964437,0.5804528971878244,Long-term,Medium,0,0.4721811588751298
Client_10,Insurance,Singapore,Performance Testing,97,801825,996964,Yes,5,5,Nov,195139,0.24336856546004426,Mid-term,Low,1,0.5473474261840177
Client_121,Telecom,USA,Security Testing,362,644775,2057079,Yes,16,5,Jun,1412304,2.1903826916366174,Long-term,Low,1,1.326153076654647
Client_57,E-commerce,Australia,DevOps QA,121,856992,528240,Yes,12,5,Jan,-328752,-0.38361151562675033,Mid-term,Low,1,0.29655539374929984
Client_52,Insurance,USA,DevOps QA,287,855617,1198921,Yes,13,4,Nov,343304,0.4012355995731735,Long-term,Low,1,0.5804942398292694
Client_118,Healthcare,Australia,Mobile Testing,307,1275139,1509268,Yes,17,5,Jun,234129,0.18361057108283882,Long-term,Low,1,0.5234442284331355
Client_90,EdTech,Germany,Performance Testing,356,1269144,2870326,Yes,17,10,Jan,1601182,1.2616235825091557,Long-term,High,1,1.1046494330036623
Client_79,Healthcare,Germany,Security Testing,195,1798726,837840,Yes,11,6,Dec,-960886,-0.5342036530299779,Long-term,Low,1,0.2663185387880088
Client_59,Banking,Germany,Test Automation,89,640467,668182,No,13,4,Jun,27715,0.043273111651341914,Short-term,Low,0,0.13730924466053676
Client_58,Automotive,Singapore,Mobile Testing,210,821714,532483,Yes,8,4,Nov,-289231,-0.3519849972131423,Long-term,Low,1,0.27920600111474303
Client_7,E-commerce,UAE,Functional Testing,317,141597,628842,No,9,10,Aug,487245,3.4410686667090404,Long-term,High,0,1.6764274666836163
Client_169,Banking,Singapore,DevOps QA,275,963525,2034913,Yes,8,9,Apr,1071388,1.1119462390700812,Long-term,High,1,1.0147784956280326
Client_50,Banking,Singapore,DevOps QA,328,354253,2809492,Yes,5,5,Oct,2455239,6.930750057162537,Long-term,Low,1,3.2223000228650145
Client_103,Automotive,Australia,Functional Testing,322,836290,1672294,Yes,11,7,Aug,836004,0.9996580133685683,Long-term,Medium,1,0.9098632053474274
Client_85,Healthcare,Singapore,Security Testing,243,1919003,507801,Yes,6,9,Jul,-1411202,-0.7353829045603368,Long-term,High,1,0.27584683817586525
Client_72,Automotive,Singapore,Mobile Testing,303,1525194,2347049,No,16,10,Dec,821855,0.5388527623371191,Long-term,High,0,0.5155411049348476
Client_18,Retail,India,Security Testing,176,1369984,1760979,No,20,4,Oct,390995,0.28540114337101746,Mid-term,Low,0,0.234160457348407
Client_198,Healthcare,Germany,Functional Testing,246,517245,2296084,No,3,6,Feb,1778839,3.439064659880714,Long-term,Low,0,1.5556258639522857
Client_72,Healthcare,Germany,Functional Testing,36,1309750,2717218,No,3,5,Jun,1407468,1.0746081313227716,Short-term,Low,0,0.5798432525291086
Client_90,Telecom,Australia,API Testing,297,1307738,820667,No,15,6,Jul,-487071,-0.37245304487596137,Long-term,Low,0,0.031018782049615445
Client_165,Insurance,UK,Test Automation,84,1462866,1738293,No,6,7,Aug,275427,0.18827903581052535,Short-term,Medium,0,0.28531161432421015
Client_131,Banking,USA,Cloud Testing,42,1461326,2458317,Yes,3,5,Nov,996991,0.6822509145803195,Short-term,Low,1,0.7229003658321278
Client_103,EdTech,Germany,Test Automation,225,1229186,1746381,No,8,6,Dec,517195,0.4207621954691967,Long-term,Low,0,0.3483048781876787
Client_174,E-commerce,Australia,Functional Testing,104,466034,334155,Yes,18,10,Feb,-131879,-0.28298149920392074,Mid-term,High,1,0.48680740031843167
Client_138,Retail,UAE,Mobile Testing,57,1736426,866743,Yes,17,6,Dec,-869683,-0.500846566453163,Short-term,Low,1,0.27966137341873476
Client_85,Retail,India,Test Automation,58,696867,1555901,Yes,15,9,Jul,859034,1.2327086804225196,Short-term,High,1,1.063083472169008
Client_8,E-commerce,USA,Mobile Testing,132,844717,2521843,Yes,18,5,May,1677126,1.9854294396821657,Mid-term,Low,1,1.2441717758728663
Client_30,Automotive,UK,Test Automation,166,781763,2916270,Yes,12,8,Oct,2134507,2.7303760858469897,Mid-term,Medium,1,1.632150434338796
Client_67,Telecom,Singapore,Cloud Testing,112,1511787,779521,Yes,14,10,Apr,-732266,-0.4843711448768907,Mid-term,High,1,0.4062515420492437
Client_46,Insurance,UK,DevOps QA,176,1170479,829997,No,15,8,Dec,-340482,-0.2908911650700269,Mid-term,Medium,0,0.12364353397198924
Client_149,E-commerce,USA,Performance Testing,158,1122348,756527,Yes,12,7,Mar,-365821,-0.3259425775249744,Mid-term,Medium,1,0.37962296899001025
Client_68,Banking,Germany,Functional Testing,104,1724756,900221,Yes,5,9,Sep,-824535,-0.47805892543640954,Mid-term,High,1,0.3787764298254362
Client_10,E-commerce,USA,Functional Testing,61,1644607,365211,No,7,4,Oct,-1279396,-0.7779341812360034,Short-term,Low,0,-0.19117367249440143
Client_28,Banking,Australia,Cloud Testing,181,1037280,1909853,No,7,4,Dec,872573,0.8412125944778652,Long-term,Low,0,0.45648503779114613
Client_153,EdTech,India,Security Testing,134,1965694,1442106,Yes,3,5,Sep,-523588,-0.2663629232220274,Mid-term,Low,1,0.343454830711189
Client_112,Insurance,Australia,Test Automation,307,264432,1448213,Yes,9,5,Jan,1183781,4.476693441035881,Long-term,Low,1,2.2406773764143524
Client_89,Telecom,India,API Testing,46,899163,2021742,Yes,6,10,Mar,1122579,1.2484710781026354,Short-term,High,1,1.0993884312410542
Client_187,E-commerce,UAE,DevOps QA,213,1386946,1361233,Yes,3,5,Aug,-25713,-0.018539294247937554,Long-term,Low,1,0.44258428230082497
Client_81,E-commerce,Singapore,Performance Testing,261,700883,2777533,No,9,5,Feb,2076650,2.962905363662694,Long-term,Low,0,1.3351621454650775
Client_112,E-commerce,Germany,Test Automation,82,1072558,907894,No,3,8,May,-164664,-0.1535245646389286,Short-term,Medium,0,0.17859017414442854
Client_156,Healthcare,Germany,Functional Testing,345,1424796,643057,Yes,9,7,Nov,-781739,-0.5486673179879786,Long-term,Medium,1,0.29053307280480856
Client_131,Insurance,UK,Cloud Testing,317,403768,701848,No,18,9,Sep,298080,0.7382457252679757,Long-term,High,0,0.5652982901071903
Client_30,E-commerce,Singapore,Mobile Testing,144,1920868,1000821,Yes,7,6,Aug,-920047,-0.47897460939533587,Mid-term,Low,1,0.2884101562418656
Client_99,Banking,UK,Security Testing,361,451431,164818,Yes,10,6,Mar,-286613,-0.6348987995950655,Long-term,Low,1,0.2260404801619738
Client_148,Telecom,Singapore,Performance Testing,317,1443394,2761207,Yes,16,8,Aug,1317813,0.9129960357324473,Long-term,Medium,1,0.905198414292979
Client_49,Retail,Australia,Performance Testing,229,1793905,1211624,No,20,7,Feb,-582281,-0.32458853729712556,Long-term,Medium,0,0.08016458508114976
Client_66,EdTech,USA,API Testing,151,807554,201203,Yes,9,9,Aug,-606351,-0.7508488596428227,Mid-term,High,1,0.26966045614287093
Client_12,Telecom,USA,Cloud Testing,291,984613,2073686,Yes,5,5,Nov,1089073,1.106092444442639,Long-term,Low,1,0.8924369777770556
